10,Background,0,ch_squad_member3_purchase,,2,,,,
11,Background,0,ch_squad_member3_purchase,,2,,,,
12,Background,0,ch_squad_member4_purchase,,2,,,,
13,Background,0,ch_squad_member4_purchase,,2,,,,
14,Background,0,ch_squad_member4_purchase,,2,,,,
15,Background,0,ch_squad_member4_purchase,,2,,,,
16,Background,0,ch_squad_member5_purchase,,2,,,,
17,Background,0,ch_squad_member5_purchase,,2,,,,
18,Background,0,ch_squad_member5_purchase,,2,,,,
19,Background,0,ch_squad_member5_purchase,,2,,,,
20,Background,0,ch_squad_member6_purchase,,2,,,,
21,Background,0,ch_squad_member6_purchase,,2,,,,
22,Background,0,ch_squad_member6_purchase,,2,,,,
23,Background,0,ch_squad_member6_purchase,,2,,,,
24,Background,0,ch_squad_member7_purchase,,2,,,,
25,Background,0,ch_squad_member7_purchase,,2,,,,
26,Background,0,ch_squad_member7_purchase,,2,,,,
27,Background,0,ch_squad_member7_purchase,,2,,,,
28,Background,0,ch_squad_member8_purchase,,2,,,,
29,Background,0,ch_squad_member8_purchase,,2,,,,
30,Background,0,ch_squad_member8_purchase,,2,,,,
31,Background,0,ch_squad_member8_purchase,,2,,,,
32,Background,0,ch_squad_member9_purchase,,2,,,,
33,Background,0,ch_squad_member9_purchase,,2,,,,
34,Background,0,ch_squad_member9_purchase,,2,,,,
35,Background,0,ch_squad_member9_purchase,,2,,,,
36,Background,0,ch_squad_member10_purchase,,2,,,,
37,Background,0,ch_squad_member10_purchase,,2,,,,
38,Background,0,ch_squad_member10_purchase,,2,,,,
39,Background,0,ch_squad_member10_purchase,,2,,,,
40,Background,0,,,,,,,
41,Background,0,,,,,,,
42,Background,0,,,,,,,
43,Background,0,,,,,,,
44,Background,0,,,,,,,
45,Background,0,,,,,,,
46,Background,0,,,,,,,
47,Background,0,,,,,,,
48,Background,0,,,,,,,
49,Background,0,,,,,,,
50,Background,0,,,,,,,
51,Background,0,,,,,,,
52,Background,0,,,,,,,
53,Background,0,,,,,,,
54,Background,0,,,,,,,
55,Background,0,,,,,,,
56,Background,0,,,,,,,
57,Background,0,,,,,,,
58,Background,0,,,,,,,
59,Background,0,,,,,,,
60,Background,0,,,,,,,
61,Background,0,,,,,,,
62,Background,0,,,,,,,
63,Background,0,,,,,,,
64,Background,0,,,,,,,
65,Background,0,,,,,,,
66,Background,0,,,,,,,
67,Background,0,,,,,,,
68,Background,0,,,,,,2,
69,Background,0,,,,,,4,
70,Background,0,,,,,,9,
71,Background,0,,,,,,9,
72,Background,0,,,,,,14,
73,Background,0,,,,,,14,
74,Background,0,,,,,,19,
75,Background,0,,,,,,19,
76,Background,0,,,,,,29,
77,Background,0,,,,,,29,
78,Background,0,,,,,,,202
79,Background,0,,,,,,,203
80,Background,0,,,,,,,204
81,Background,0,,,,,,,205
82,Background,0,,,,,,,201
83,Background,0,,,,,,,206
84,Background,0,,,,,,,
85,Background,0,,,,,,,
86,Background,0,,,,,,,
87,Background,0,,,,,,,
88,Background,0,,,,,,,
89,Background,0,,,,,,,
90,Background,0,,,,,,,
91,Background,0,,,,,,,
92,Background,0,,,,,,,
93,Background,0,,,,,,,
94,Background,0,,,,,,,
95,Background,0,,,,,,,
96,Background,0,,,,,,,
97,Background,0,,,,,,,
98,Background,0,,,,,,,
99,Background,0,,,,,,,
0,Body,0,,,,,,,
1,Body,0,ch_xmags_2,,,,,,
2,Body,0,ch_stalker_pro_1,,,,,,
3,Body,0,ch_mortarshell_1,,,,,,
4,Body,0,,,,,,,
5,Body,0,ch_multic4_1,,,,,,
6,Body,0,ch_eotech_2,,,,,,
7,Body,0,ch_fearless_1,,,,,,
8,Body,0,,,,,,,
9,Body,0,ch_aa_launcher_1,,,,,,
10,Body,0,ch_carnie_2,,,,,,
11,Body,0,ch_ammoslug_2,,,,,,
12,Body,0,,,,,,,
13,Body,0,ch_blindeye_pro_1,,,,,,
14,Body,0,ch_noboomforyou_2,,,,,,
15,Body,0,ch_youcantseeme_1,,,,,,
16,Body,0,ch_all_perks_bonus_1,,,,,,
17,Body,0,ch_selectivehearing_2,,,,,,
18,Body,0,,,,,,,
19,Body,0,ch_akimbo_1,,,,,,
20,Body,0,ch_uav_3dping_1,,,,,,
21,Body,0,ch_c4shot_2,,,,,,
22,Body,0,,,,,,,
23,Body,0,ch_clusterfunk_1,,,,,,
24,Body,0,ch_avenger_2,,,,,,
25,Body,0,ch_outsmarted_1,,,,,,
26,Body,0,,,,,,,
27,Body,0,ch_deployable_ammo_2,,,,,,
28,Body,0,ch_offthegrid_2,,,,,,
29,Body,0,ch_shotgun_2,,,,,,
30,Body,0,,,,,,,
31,Body,0,ch_gl_2,,,,,,
32,Body,0,ch_thermobaric_2,,,,,,
33,Body,0,ch_multifrag_1,,,,,,
34,Body,0,,,,,,,
35,Body,0,ch_vulturekiller_1,,,,,,
36,Body,0,ch_grenadekill_2,,,,,,
37,Body,0,ch_tracker_2,,,,,,
38,Body,0,ch_jammer_2,,,,,,
39,Body,0,ch_incog_2,,,,,,
40,Body,0,,,,,,,
41,Body,0,ch_sharp_focus_1,,,,,,
42,Body,0,ch_boom_2,,,,,,
43,Body,0,ch_grip_2,,,,,,
44,Body,0,ch_vzscope_2,,,,,,
45,Body,0,ch_barrelbored_3,,,,,,
0,Head,0,,,,,,,
1,Head,0,ch_always_deadly_1,,,,,,
2,Head,0,ch_stunresistance_1,,,,,,
3,Head,0,ch_onthego_1,,,,,,
4,Head,0,ch_bornready_1,,,,,,
5,Head,0,ch_smooth_moves_1,,,,,,
6,Head,0,ch_ball_drone_radar_1,,,,,,
7,Head,0,ch_alittleconcussed_2,,,,,,
8,Head,0,,,,,,,
9,Head,0,ch_wargasm_1,,,,,,
10,Head,0,ch_comexp_1,,,,,,
11,Head,0,ch_overdraft_1,,,,,,
12,Head,0,ch_onthepulse_1,,,,,,
13,Head,0,ch_ironsight_2,,,,,,
14,Head,0,ch_surgical_shotgun_1,,,,,,
15,Head,0,ch_quickswap_1,,,,,,
16,Head,0,ch_extraammo_2,,,,,,
17,Head,0,ch_flashsuppress_1,,,,,,
18,Head,0,ch_proximityexplosive_1,,,,,,
19,Head,0,ch_wiseguy_1,,,,,,
20,Head,0,,,,,,,
21,Head,0,ch_guninabox_1,,,,,,
22,Head,0,ch_paint_pro_2,,,,,,
23,Head,0,ch_conf_victor_2,,,,,,
24,Head,0,,,,,,,200
25,Head,0,,,,,,,201
26,Head,0,ch_rof_2,,,,,,
0,Helmet,0,,,,,,,
1,Helmet,0,ch_reflex_1,,,,,,
2,Helmet,0,ch_victor_dm_2,,,,,,
3,Helmet,0,ch_allpro_1,,,,,,
4,Helmet,0,,,,,,,
5,Helmet,0,ch_deployable_vest_1,,,,,,
6,Helmet,0,ch_assists_2,,,,,,
7,Helmet,0,ch_collateraldamage_1,,,,,,
8,Helmet,0,ch_flyswatter_1,,,,,,
9,Helmet,0,,,,,,,
10,Helmet,0,ch_plastered_1,,,,,,
11,Helmet,0,ch_nosecrets_1,,,,,,
12,Helmet,0,ch_collector_1,,,,,,
13,Helmet,0,,,,,,,
14,Helmet,0,ch_hybrid_2,,,,,,
15,Helmet,0,ch_quickdraw_pro_2,,,,,,
16,Helmet,0,ch_uplink_2,,,,,,
17,Helmet,0,ch_teamplayer_2,,,,,,
18,Helmet,0,ch_scavenger_pro_3,,,,,,
19,Helmet,0,ch_cranky_2,,,,,,
20,Helmet,0,ch_tactical_2,,,,,,
21,Helmet,0,ch_firetypeburst_2,,,,,,
22,Helmet,0,ch_regenfaster_2,,,,,,
23,Helmet,0,ch_knifevet_2,,,,,,
24,Helmet,0,ch_guard_dog_2,,,,,,
25,Helmet,0,ch_silencer_3,,,,,,
26,Helmet,0,ch_barrelrange_3,,,,,,
27,Helmet,0,,,,,,,
28,Helmet,0,ch_uplink_support_1,,,,,,
29,Helmet,0,ch_extra_deadly_1,,,,,,
30,Helmet,0,ch_blastshield_pro_2,,,,,,
31,Helmet,0,ch_silencer_3,,,,,,
32,Helmet,0,ch_incoming_1,,,,,,
33,Helmet,0,ch_intelligence_3,,,,,,
34,Helmet,0,ch_domcap_3,,,,,,
35,Helmet,0,ch_notsobestfriend_2,,,,,,
36,Helmet,0,ch_meticulous_2,,,,,,
37,Helmet,0,ch_noplacetohide_1,,,,,,
0,Patch,0,,,,,,,
1,Patch,0,,,,,,,
2,Patch,0,,,,,,,
3,Patch,0,,,,,,,
4,Patch,0,,,,,,,
5,Patch,0,,,,,,,
6,Patch,0,,,,,,,
7,Patch,0,,,,,,,
8,Patch,0,,,,,,,
9,Patch,0,,,,,,,
10,Patch,0,,,,,,,
11,Patch,0,,,,,,,
12,Patch,0,,,,,,,
13,Patch,0,,,,,,,
14,Patch,0,,,,,,,
15,Patch,0,,,,,,,
16,Patch,0,,,,,,,
17,Patch,0,,,,,,,
18,Patch,0,,,,,,,
19,Patch,0,,,,,,,
20,Patch,0,,,,,,,
21,Patch,0,,,,,,,
22,Patch,0,,,,,,,
23,Patch,0,,,,,,,
24,Patch,0,,,,,,,
25,Patch,0,,,,,,,
26,Patch,0,,,,,,,
27,Patch,0,,,,,,,
28,Patch,0,,,,,,,
29,Patch,0,,,,,,,
30,Patch,0,,,,,,,
31,Patch,0,,,,,,,
32,Patch,0,,,,,,,
33,Patch,0,,,,,,,
34,Patch,0,,,,,,,
35,Patch,0,ch_its_personal_1,,,,,,
36,Patch,0,ch_assists_1,,,,,,
37,Patch,0,ch_assists_2,,,,,,
38,Patch,0,ch_assists_3,,,,,,
39,Patch,0,ch_flyswatter_1,,,,,,
40,Patch,0,ch_basejump_1,,,,,,
41,Patch,0,ch_nbk_1,,,,,,
42,Patch,0,ch_airborne_1,,,,,,
43,Patch,0,ch_grouphug_1,,,,,,
44,Patch,0,ch_fearless_1,,,,,,
45,Patch,0,ch_collateraldamage_1,,,,,,
46,Patch,0,ch_theedge_1,,,,,,
47,Patch,0,ch_theedge_2,,,,,,
48,Patch,0,ch_theedge_3,,,,,,
49,Patch,0,ch_og_1,,,,,,
50,Patch,0,ch_carbomb_1,,,,,,
51,Patch,0,ch_carbomb_2,,,,,,
52,Patch,0,ch_carbomb_3,,,,,,
53,Patch,0,ch_backstabber_1,,,,,,
54,Patch,0,ch_miserylovescompany_1,,,,,,
55,Patch,0,ch_ouch_1,,,,,,
56,Patch,0,ch_rival_1,,,,,,
57,Patch,0,ch_cruelty_1,,,,,,
58,Patch,0,ch_hardlanding_1,,,,,,
59,Patch,0,ch_extremecruelty_1,,,,,,
60,Patch,0,ch_tangodown_1,,,,,,
61,Patch,0,ch_moneyshot_1,,,,,,
62,Patch,0,ch_colorofmoney_1,,,,,,
63,Patch,0,ch_colorofmoney_2,,,,,,
64,Patch,0,ch_colorofmoney_3,,,,,,
65,Patch,0,ch_neverforget_1,,,,,,
66,Patch,0,ch_bangforbuck_1,,,,,,
67,Patch,0,ch_bangforbuck_2,,,,,,
68,Patch,0,ch_bangforbuck_3,,,,,,
69,Patch,0,ch_overdraft_1,,,,,,
70,Patch,0,ch_timeismoney_1,,,,,,
71,Patch,0,ch_timeismoney_2,,,,,,
72,Patch,0,ch_timeismoney_3,,,,,,
73,Patch,0,ch_atm_1,,,,,,
74,Patch,0,ch_breakbank_1,,,,,,
75,Patch,0,ch_iamrich_1,,,,,,
76,Patch,0,ch_iamrich_2,,,,,,
77,Patch,0,ch_iamrich_3,,,,,,
78,Patch,0,ch_thebrink_1,,,,,,
79,Patch,0,ch_fastswap_1,,,,,,
80,Patch,0,ch_starplayer_1,,,,,,
81,Patch,0,ch_dominos_1,,,,,,
82,Patch,0,ch_enemyofthestate_1,,,,,,
83,Patch,0,ch_survivor_1,,,,,,
84,Patch,0,ch_omnicide_1,,,,,,
85,Patch,0,ch_wargasm_1,,,,,,
86,Patch,0,ch_thebiggertheyare_1,,,,,,
87,Patch,0,ch_thehardertheyfall_1,,,,,,
88,Patch,0,ch_crabmeat_1,,,,,,
89,Patch,0,ch_nosecrets_1,,,,,,
90,Patch,0,ch_airsuperiority_1,,,,,,
91,Patch,0,ch_slasher_1,,,,,,
92,Patch,0,ch_hoopla_1,,,,,,
93,Patch,0,ch_bestinshow_1,,,,,,
94,Patch,0,ch_noescape_1,,,,,,
95,Patch,0,ch_thanksbuddy_1,,,,,,
96,Patch,0,ch_bestmates_1,,,,,,
97,Patch,0,ch_twiceasdeadly_1,,,,,,
98,Patch,0,ch_bullseye_1,,,,,,
99,Patch,0,ch_gryphonattack_1,,,,,,
100,Patch,0,ch_noplacetohide_1,,,,,,
101,Patch,0,ch_thisisaknife_1,,,,,,
102,Patch,0,ch_untouchable_1,,,,,,
103,Patch,0,ch_hotshot_1,,,,,,
104,Patch,0,ch_smooth_moves_1,,,,,,
105,Patch,0,ch_throwaway_1,,,,,,
106,Patch,0,ch_throwaway_2,,,,,,
107,Patch,0,ch_avenger_1,,,,,,
108,Patch,0,ch_avenger_2,,,,,,
109,Patch,0,ch_avenger_3,,,,,,
110,Patch,0,ch_intelligence_1,,,,,,
111,Patch,0,ch_intelligence_2,,,,,,
112,Patch,0,ch_intelligence_3,,,,,,
113,Patch,0,ch_lokikiller_1,,,,,,
114,Patch,0,ch_starryeyed_1,,,,,,
115,Patch,0,ch_starryeyed_2,,,,,,
116,Patch,0,ch_starryeyed_3,,,,,,
117,Patch,0,ch_clearskies_1,,,,,,
118,Patch,0,ch_clearskies_2,,,,,,
119,Patch,0,ch_clearskies_3,,,,,,
120,Patch,0,ch_always_deadly_1,,,,,,
121,Patch,0,ch_bornready_1,,,,,,
122,Patch,0,ch_bornready_2,,,,,,
123,Patch,0,ch_bornready_3,,,,,,
124,Patch,0,ch_bombdown_1,,,,,,
125,Patch,0,ch_bombplanter_1,,,,,,
126,Patch,0,ch_bombplanter_2,,,,,,
127,Patch,0,ch_bombplanter_3,,,,,,
128,Patch,0,ch_hero_1,,,,,,
129,Patch,0,ch_hero_2,,,,,,
130,Patch,0,ch_hero_3,,,,,,
131,Patch,0,ch_victor_dm_1,,,,,,
132,Patch,0,ch_victor_dm_2,,,,,,
133,Patch,0,ch_victor_dm_3,,,,,,
134,Patch,0,ch_teamplayer_1,,,,,,
135,Patch,0,ch_teamplayer_2,,,,,,
136,Patch,0,ch_teamplayer_3,,,,,,
137,Patch,0,ch_mvp_tdm_1,,,,,,
138,Patch,0,ch_mvp_thc_1,,,,,,
139,Patch,0,ch_saboteur_1,,,,,,
140,Patch,0,ch_saboteur_2,,,,,,
141,Patch,0,ch_saboteur_3,,,,,,
142,Patch,0,ch_lastmanstanding_1,,,,,,
143,Patch,0,ch_bombdefender_1,,,,,,
144,Patch,0,ch_bombdefender_2,,,,,,
145,Patch,0,ch_bombdefender_3,,,,,,
146,Patch,0,ch_teamplayer_hc_1,,,,,,
147,Patch,0,ch_teamplayer_hc_2,,,,,,
148,Patch,0,ch_teamplayer_hc_3,,,,,,
149,Patch,0,ch_sr_victor_1,,,,,,
150,Patch,0,ch_sr_victor_2,,,,,,
151,Patch,0,ch_sr_victor_3,,,,,,
152,Patch,0,ch_hideandseek_1,,,,,,
153,Patch,0,ch_hideandseek_2,,,,,,
154,Patch,0,ch_hideandseek_3,,,,,,
155,Patch,0,ch_rescuer_1,,,,,,
156,Patch,0,ch_rescuer_2,,,,,,
157,Patch,0,ch_rescuer_3,,,,,,
158,Patch,0,ch_blitz_victor_1,,,,,,
159,Patch,0,ch_blitz_victor_2,,,,,,
160,Patch,0,ch_blitz_victor_3,,,,,,
161,Patch,0,ch_lockdown_1,,,,,,
162,Patch,0,ch_clocking_1,,,,,,
163,Patch,0,ch_denied_1,,,,,,
164,Patch,0,ch_denied_2,,,,,,
165,Patch,0,ch_denied_3,,,,,,
166,Patch,0,ch_saafe_1,,,,,,
167,Patch,0,ch_blitz_score_1,,,,,,
168,Patch,0,ch_blitz_score_2,,,,,,
169,Patch,0,ch_blitz_score_3,,,,,,
170,Patch,0,ch_telefragged_1,,,,,,
171,Patch,0,ch_crank_victor_1,,,,,,
172,Patch,0,ch_crank_victor_2,,,,,,
173,Patch,0,ch_crank_victor_3,,,,,,
174,Patch,0,ch_cranky_1,,,,,,
175,Patch,0,ch_cranky_2,,,,,,
176,Patch,0,ch_cranky_3,,,,,,
177,Patch,0,ch_dom_victor_1,,,,,,
178,Patch,0,ch_dom_victor_2,,,,,,
179,Patch,0,ch_dom_victor_3,,,,,,
180,Patch,0,ch_domcap_1,,,,,,
181,Patch,0,ch_domcap_2,,,,,,
182,Patch,0,ch_domcap_3,,,,,,
183,Patch,0,ch_domprotector_1,,,,,,
184,Patch,0,ch_domprotector_2,,,,,,
185,Patch,0,ch_domprotector_3,,,,,,
186,Patch,0,ch_domdom_1,,,,,,
187,Patch,0,ch_conf_victor_1,,,,,,
188,Patch,0,ch_conf_victor_2,,,,,,
189,Patch,0,ch_conf_victor_3,,,,,,
190,Patch,0,ch_collector_1,,,,,,
191,Patch,0,ch_collector_2,,,,,,
192,Patch,0,ch_collector_3,,,,,,
193,Patch,0,ch_denier_1,,,,,,
194,Patch,0,ch_denier_2,,,,,,
195,Patch,0,ch_denier_3,,,,,,
196,Patch,0,ch_infected_1,,,,,,
197,Patch,0,ch_infected_2,,,,,,
198,Patch,0,ch_infected_3,,,,,,
199,Patch,0,ch_hunted_victor_1,,,,,,
200,Patch,0,ch_hunted_victor_2,,,,,,
201,Patch,0,ch_hunted_victor_3,,,,,,
202,Patch,0,ch_tdmskills_1,,,,,,
203,Patch,0,ch_tdmskills_2,,,,,,
204,Patch,0,ch_tdmskills_3,,,,,,
205,Patch,0,ch_helpme_1,,,,,,
206,Patch,0,ch_tactician_1,,,,,,
207,Patch,0,ch_tactician_2,,,,,,
208,Patch,0,ch_tactician_3,,,,,,
209,Patch,0,ch_alive_1,,,,,,
210,Patch,0,ch_alive_2,,,,,,
211,Patch,0,ch_alive_3,,,,,,
212,Patch,0,ch_hardcore_extreme_1,,,,,,
213,Patch,0,ch_hardcore_extreme_2,,,,,,
214,Patch,0,ch_hardcore_extreme_3,,,,,,
215,Patch,0,ch_bromance_1,,,,,,
216,Patch,0,ch_bromance_2,,,,,,
217,Patch,0,ch_bromance_3,,,,,,
218,Patch,0,ch_cranked_reset_1,,,,,,
219,Patch,0,ch_grenadekill_1,,,,,,
220,Patch,0,ch_grenadekill_2,,,,,,
221,Patch,0,ch_plastered_1,,,,,,
222,Patch,0,ch_plastered_2,,,,,,
223,Patch,0,ch_carnie_1,,,,,,
224,Patch,0,ch_carnie_2,,,,,,
225,Patch,0,ch_c4shot_1,,,,,,
226,Patch,0,ch_c4shot_2,,,,,,
227,Patch,0,ch_noboomforyou_1,,,,,,
228,Patch,0,ch_noboomforyou_2,,,,,,
229,Patch,0,ch_indecentexposure_1,,,,,,
230,Patch,0,ch_indecentexposure_2,,,,,,
231,Patch,0,ch_smokeemifyougotem_1,,,,,,
232,Patch,0,ch_smokeemifyougotem_2,,,,,,
233,Patch,0,ch_alittleconcussed_1,,,,,,
234,Patch,0,ch_alittleconcussed_2,,,,,,
235,Patch,0,ch_proximityexplosive_1,,,,,,
236,Patch,0,ch_proximityexplosive_2,,,,,,
237,Patch,0,ch_multic4_1,,,,,,
238,Patch,0,ch_multic4_2,,,,,,
239,Patch,0,ch_multifrag_1,,,,,,
240,Patch,0,ch_multifrag_2,,,,,,
241,Patch,0,ch_multirpg_1,,,,,,
242,Patch,0,ch_multirpg_2,,,,,,
243,Patch,0,ch_masterchef_1,,,,,,
244,Patch,0,ch_masterchef_2,,,,,,
245,Patch,0,ch_counterc4_1,,,,,,
246,Patch,0,ch_counterc4_2,,,,,,
247,Patch,0,ch_choppervet_1,,,,,,
248,Patch,0,ch_choppervet_2,,,,,,
249,Patch,0,ch_knifevet_1,,,,,,
250,Patch,0,ch_knifevet_2,,,,,,
251,Patch,0,ch_uplink_1,,,,,,
252,Patch,0,ch_uplink_2,,,,,,
253,Patch,0,ch_guard_dog_1,,,,,,
254,Patch,0,ch_guard_dog_2,,,,,,
255,Patch,0,ch_downboy_1,,,,,,
256,Patch,0,ch_downboy_2,,,,,,
257,Patch,0,ch_notsobestfriend_1,,,,,,
258,Patch,0,ch_notsobestfriend_2,,,,,,
259,Patch,0,ch_clusterfunk_1,,,,,,
260,Patch,0,ch_clusterfunk_2,,,,,,
261,Patch,0,ch_vulture_1,,,,,,
262,Patch,0,ch_vulture_2,,,,,,
263,Patch,0,ch_vulturekiller_1,,,,,,
264,Patch,0,ch_vulturekiller_2,,,,,,
265,Patch,0,ch_incoming_1,,,,,,
266,Patch,0,ch_incoming_2,,,,,,
267,Patch,0,ch_gryphondown_1,,,,,,
268,Patch,0,ch_gryphondown_2,,,,,,
269,Patch,0,ch_airdrop_juggernaut_maniac_1,,,,,,
270,Patch,0,ch_airdrop_juggernaut_maniac_2,,,,,,
271,Patch,0,ch_helo_pilot_1,,,,,,
272,Patch,0,ch_helo_pilot_2,,,,,,
273,Patch,0,ch_enemy_down_1,,,,,,
274,Patch,0,ch_odin_support_1,,,,,,
275,Patch,0,ch_odin_support_2,,,,,,
276,Patch,0,ch_shooting_star_1,,,,,,
277,Patch,0,ch_uplink_support_1,,,,,,
278,Patch,0,ch_uplink_support_2,,,,,,
279,Patch,0,ch_deployable_vest_1,,,,,,
280,Patch,0,ch_deployable_vest_2,,,,,,
281,Patch,0,ch_ball_drone_radar_1,,,,,,
282,Patch,0,ch_ball_drone_radar_2,,,,,,
283,Patch,0,ch_jammer_1,,,,,,
284,Patch,0,ch_jammer_2,,,,,,
285,Patch,0,ch_air_superiority_1,,,,,,
286,Patch,0,ch_air_superiority_2,,,,,,
287,Patch,0,ch_recon_agent_1,,,,,,
288,Patch,0,ch_recon_agent_2,,,,,,
289,Patch,0,ch_heli_sniper_1,,,,,,
290,Patch,0,ch_heli_sniper_2,,,,,,
291,Patch,0,ch_long_distance_shooter_1,,,,,,
292,Patch,0,ch_long_distance_shooter_2,,,,,,
293,Patch,0,ch_uav_3dping_1,,,,,,
294,Patch,0,ch_uav_3dping_2,,,,,,
295,Patch,0,ch_youcantseeme_1,,,,,,
296,Patch,0,ch_youcantseeme_2,,,,,,
297,Patch,0,ch_airdrop_juggernaut_recon_1,,,,,,
298,Patch,0,ch_airdrop_juggernaut_recon_2,,,,,,
